file,line,column,kind,raw_string,suggested_key,context
app/applications/erp/pages/inventory/mouvements/retours/services/retour.facade.ts,145,7,error,Retour introuvable,inventory.mouvements.error.retour-introuvable,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/retours/services/retour.facade.ts,177,7,error,Retour introuvable,inventory.mouvements.error.retour-introuvable,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/retours/services/retour.facade.ts,180,7,error,Un retour validé ne peut pas être modifié.,inventory.mouvements.error.un-retour-valide-ne,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/retours/services/retour.facade.ts,191,7,error,Échec de la mise à jour,inventory.mouvements.error.echec-de-la-mise,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/retours/services/retour.facade.ts,199,7,error,Suppression impossible pour un retour validé.,inventory.mouvements.error.suppression-impossible-pour-un,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/sorties/services/sortie.facade.ts,184,7,error,Une sortie validée ne peut pas être modifiée.,inventory.mouvements.error.une-sortie-validee-ne,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/sorties/services/sortie.facade.ts,194,7,error,Échec de la mise à jour,inventory.mouvements.error.echec-de-la-mise,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/sorties/services/sortie.facade.ts,202,7,error,Une sortie validée ne peut pas être supprimée.,inventory.mouvements.error.une-sortie-validee-ne,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/transferts/services/transfert.facade.ts,179,7,error,Un transfert validé ne peut pas être modifié.,inventory.mouvements.error.un-transfert-valide-ne,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/transferts/services/transfert.facade.ts,191,7,error,Échec de la mise à jour,inventory.mouvements.error.echec-de-la-mise,throw new Error(…)
app/applications/erp/pages/inventory/mouvements/transferts/services/transfert.facade.ts,199,7,error,Supprimez via annulation pour un transfert validé.,inventory.mouvements.error.supprimez-via-annulation-pour,throw new Error(…)
app/applications/erp/pages/inventory/reservations/reservations-stock.page.ts,16,12,inline_template_text,Réservations stock chantier,inventory.reservations.text.reservations-stock-chantier,>…<
app/applications/erp/pages/inventory/reservations/reservations-stock.page.ts,17,23,inline_template_text,Disponible = stock physique − réservations actives (M-STK-02).,inventory.reservations.text.disponible-stock-physique-reservations,>…<
app/applications/erp/pages/inventory/reservations/reservations-stock.page.ts,29,15,inline_template_text,Date besoin,inventory.reservations.text.date-besoin,>…<
app/applications/erp/pages/inventory/reservations/reservations-stock.page.ts,31,15,inline_template_text,Date expiration,inventory.reservations.text.date-expiration,>…<
app/applications/erp/pages/inventory/reservations/reservations-stock.page.ts,35,46,inline_template_text,Créer réservation,inventory.reservations.text.creer-reservation,>…<
app/applications/erp/pages/inventory/reservations/reservations-stock.page.ts,61,81,inline_template_text,Annuler,inventory.reservations.text.annuler,>…<
app/applications/erp/pages/inventory/suivi/alertes/alertes-reappro.page.ts,54,16,inline_template_text,Modifier le seuil minimum,inventory.suivi.text.modifier-le-seuil-minimum,>…<
app/applications/erp/pages/inventory/suivi/alertes/alertes-reappro.page.ts,67,80,inline_template_text,Annuler,inventory.suivi.text.annuler,>…<
app/applications/erp/pages/inventory/suivi/alertes/alertes-reappro.page.ts,68,71,inline_template_text,Enregistrer,inventory.suivi.text.enregistrer,>…<
app/applications/erp/pages/inventory/suivi/etat-stock/etat-stocks.page.ts,68,34,inline_template_text,Tous,inventory.suivi.text.tous,>…<
app/applications/erp/pages/inventory/suivi/etat-stock/etat-stocks.page.ts,69,36,inline_template_text,Dépôt / entrepôt / transit,inventory.suivi.text.depot-entrepot-transit,>…<
app/applications/erp/pages/inventory/suivi/etat-stock/etat-stocks.page.ts,80,31,inline_template_text,Toutes,inventory.suivi.text.toutes,>…<
app/applications/erp/pages/inventory/suivi/etat-stock/etat-stocks.page.ts,93,31,inline_template_text,Toutes,inventory.suivi.text.toutes,>…<
app/applications/erp/pages/inventory/suivi/etat-stock/etat-stocks.page.ts,106,34,inline_template_text,Tous,inventory.suivi.text.tous,>…<
app/applications/erp/pages/inventory/suivi/etat-stock/etat-stocks.page.ts,107,36,inline_template_text,En alerte,inventory.suivi.text.en-alerte,>…<
app/applications/erp/pages/inventory/suivi/etat-stock/etat-stocks.page.ts,108,40,inline_template_text,Épuisés,inventory.suivi.text.epuises,>…<
app/applications/erp/pages/inventory/suivi/etat-stock/etat-stocks.page.ts,113,47,inline_template_text,Recherche,inventory.suivi.text.recherche,>…<
app/applications/erp/pages/marches/avenants/avenant-detail/avenant-detail.page.ts,114,49,inline_template_text,"0"" [class.negative]=""a.montantHt",marches.avenants.text.class-negative-montantht,>…<
app/applications/erp/pages/marches/avenants/avenant-listing/avenant-listing.page.ts,60,63,inline_template_text,"0"" [class.negative]=""a.montantHt",marches.avenants.text.class-negative-montantht,>…<
app/applications/erp/pages/marches/contrats/contrat-detail/contrat-detail.page.ts,171,69,inline_template_text,"0"" [class.negative]=""a.montantHt",marches.contrats.text.class-negative-montantht,>…<
app/applications/erp/pages/marches/models/index.ts,227,34,type_label,Régie,marches.models.label.regie,MARCHE_TYPE_LABELS.REGIE
app/applications/erp/pages/marches/models/index.ts,233,1,status_label,Public (État / CT),marches.models.status.public-etat-ct,MARCHE_NATURE_LABELS.PUBLIC
app/applications/erp/pages/marches/models/index.ts,234,31,status_label,Privé grand compte,marches.models.status.prive-grand-compte,MARCHE_NATURE_LABELS.PRIVE_GRAND_COMPTE
app/applications/erp/pages/marches/models/index.ts,235,43,status_label,Privé PME,marches.models.status.prive-pme,MARCHE_NATURE_LABELS.PRIVE_PME
app/applications/erp/pages/marches/models/index.ts,242,25,status_label,Signé,marches.models.status.signe,MARCHE_STATUS_LABELS.SIGNE
app/applications/erp/pages/marches/models/index.ts,243,17,status_label,En exécution,marches.models.status.en-execution,MARCHE_STATUS_LABELS.EN_EXECUTION
app/applications/erp/pages/marches/models/index.ts,244,31,status_label,Récep. provisoire,marches.models.status.recep-provisoire,MARCHE_STATUS_LABELS.RECEPTION_PROVISOIRE
app/applications/erp/pages/marches/models/index.ts,245,44,status_label,Récep. définitive,marches.models.status.recep-definitive,MARCHE_STATUS_LABELS.RECEPTION_DEFINITIVE
app/applications/erp/pages/marches/models/index.ts,246,44,status_label,Clôturé,marches.models.status.cloture,MARCHE_STATUS_LABELS.CLOTURE
app/applications/erp/pages/marches/models/index.ts,247,21,status_label,Résilié,marches.models.status.resilie,MARCHE_STATUS_LABELS.RESILIE
app/applications/erp/pages/marches/models/index.ts,262,1,type_label,Travaux supplémentaires,marches.models.label.travaux-supplementaires,AVENANT_TYPE_LABELS.TVX_SUPPLEMENTAIRES
app/applications/erp/pages/marches/models/index.ts,263,49,type_label,Prolongation de délai,marches.models.label.prolongation-de-delai,AVENANT_TYPE_LABELS.PROLONGATION_DELAI
app/applications/erp/pages/marches/models/index.ts,272,25,status_label,Proposé,marches.models.status.propose,AVENANT_STATUS_LABELS.PROPOSE
app/applications/erp/pages/marches/models/index.ts,273,21,status_label,Signé,marches.models.status.signe,AVENANT_STATUS_LABELS.SIGNE
app/applications/erp/pages/marches/models/index.ts,274,17,status_label,Rejeté,marches.models.status.rejete,AVENANT_STATUS_LABELS.REJETE
app/applications/erp/pages/marches/models/index.ts,280,25,status_label,Émise,marches.models.status.emise,FACTURE_STATUS_LABELS.EMISE
app/applications/erp/pages/marches/models/index.ts,281,17,status_label,Envoyée MOA,marches.models.status.envoyee-moa,FACTURE_STATUS_LABELS.ENVOYEE_MOA
app/applications/erp/pages/marches/models/index.ts,282,29,status_label,Acceptée,marches.models.status.acceptee,FACTURE_STATUS_LABELS.ACCEPTEE
app/applications/erp/pages/marches/models/index.ts,283,23,status_label,Part. payée,marches.models.status.part-payee,FACTURE_STATUS_LABELS.PAYEE_PARTIEL
app/applications/erp/pages/marches/models/index.ts,284,31,status_label,Payée,marches.models.status.payee,FACTURE_STATUS_LABELS.PAYEE
app/applications/erp/pages/marches/models/index.ts,285,17,status_label,Contestée,marches.models.status.contestee,FACTURE_STATUS_LABELS.CONTESTEE
app/applications/erp/pages/marches/models/index.ts,301,35,type_label,Caution définitive,marches.models.label.caution-definitive,CAUTION_TYPE_LABELS.DEFINITIVE
app/applications/erp/pages/marches/models/index.ts,303,43,type_label,Retenue de garantie,marches.models.label.retenue-de-garantie,CAUTION_TYPE_LABELS.RETENUE_GARANTIE
app/applications/erp/pages/marches/models/index.ts,308,1,status_label,Émise,marches.models.status.emise,CAUTION_STATUS_LABELS.EMISE
app/applications/erp/pages/marches/models/index.ts,310,19,status_label,Levée,marches.models.status.levee,CAUTION_STATUS_LABELS.LEVEE
app/applications/erp/pages/marches/models/index.ts,311,17,status_label,Expirée,marches.models.status.expiree,CAUTION_STATUS_LABELS.EXPIRE
app/applications/erp/pages/marches/models/index.ts,312,20,status_label,Jouée,marches.models.status.jouee,CAUTION_STATUS_LABELS.JOUE
app/applications/erp/pages/marches/models/index.ts,319,27,status_label,Notifié,marches.models.status.notifie,DGD_STATUS_LABELS.NOTIFIE
app/applications/erp/pages/marches/models/index.ts,320,21,status_label,Payé,marches.models.status.paye,DGD_STATUS_LABELS.PAYE
app/applications/erp/pages/marches/models/index.ts,321,15,status_label,Contesté,marches.models.status.conteste,DGD_STATUS_LABELS.CONTESTE
app/applications/erp/pages/marches/models/index.ts,327,31,type_label,Arrêt,marches.models.label.arret,ORDRE_SERVICE_TYPE_LABELS.ARRET
app/applications/erp/pages/marches/models/index.ts,335,1,status_label,Émis,marches.models.status.emis,ORDRE_SERVICE_STATUS_LABELS.EMIS
app/applications/erp/pages/marches/models/index.ts,336,15,status_label,Réceptionné,marches.models.status.receptionne,ORDRE_SERVICE_STATUS_LABELS.RECEPTIONNE
app/applications/erp/pages/marches/models/index.ts,337,29,status_label,Contesté,marches.models.status.conteste,ORDRE_SERVICE_STATUS_LABELS.CONTESTE
app/applications/erp/pages/rh/pointage/models/index.ts,33,1,status_label,Présent,rh.pointage.status.present,MODE_LABELS.PRESENT
app/applications/erp/pages/rh/pointage/models/index.ts,35,19,status_label,Congé,rh.pointage.status.conge,MODE_LABELS.CONGE
app/applications/erp/pages/ventes/bons-commandes-clients/config/listing/columns.ts,5,1,status_label,Reçu,ventes.bons-commandes-clients.status.recu,BCC_STATUS_LABELS.RECU
app/applications/erp/pages/ventes/bons-commandes-clients/config/listing/columns.ts,6,15,status_label,En cours,ventes.bons-commandes-clients.status.en-cours,BCC_STATUS_LABELS.EN_COURS
app/applications/erp/pages/ventes/bons-commandes-clients/config/listing/columns.ts,6,37,status_label,Part. facturé,ventes.bons-commandes-clients.status.part-facture,BCC_STATUS_LABELS.PARTIELLEMENT_FACTURE
app/applications/erp/pages/ventes/bons-commandes-clients/config/listing/columns.ts,6,77,status_label,Facturé,ventes.bons-commandes-clients.status.facture,BCC_STATUS_LABELS.FACTURE
app/applications/erp/pages/ventes/bons-commandes-clients/config/listing/columns.ts,7,21,status_label,Clôturé,ventes.bons-commandes-clients.status.cloture,BCC_STATUS_LABELS.CLOTURE
app/applications/erp/pages/ventes/bons-commandes-clients/config/listing/columns.ts,7,41,status_label,Annulé,ventes.bons-commandes-clients.status.annule,BCC_STATUS_LABELS.ANNULE
app/applications/erp/pages/ventes/bons-commandes-clients/services/bcc-api.service.ts,59,13,error,Bon de commande client ${id} introuvable,ventes.bons-commandes-clients.error.bon-de-commande-client,throw new Error(…)
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,25,13,template_attr,Rechercher par chantier ou client…,ventes.retenues-garantie.label.rechercher-par-chantier-ou,placeholder=…
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,33,27,template_text,Tous les clients,ventes.retenues-garantie.text.tous-les-clients,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,42,27,template_text,Tous statuts,ventes.retenues-garantie.text.tous-statuts,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,43,35,template_text,En cours,ventes.retenues-garantie.text.en-cours,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,44,46,template_text,Libération demandée,ventes.retenues-garantie.text.liberation-demandee,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,45,34,template_text,Libérée,ventes.retenues-garantie.text.liberee,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,46,36,template_text,Contestée,ventes.retenues-garantie.text.contestee,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,65,28,template_text,Retenue cumulée,ventes.retenues-garantie.text.retenue-cumulee,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,66,28,template_text,Déjà libéré,ventes.retenues-garantie.text.deja-libere,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,67,28,template_text,Reste à libérer,ventes.retenues-garantie.text.reste-liberer,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,68,16,template_text,Récept. provisoire,ventes.retenues-garantie.text.recept-provisoire,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,69,16,template_text,Libération prévue,ventes.retenues-garantie.text.liberation-prevue,>…<
app/applications/erp/pages/ventes/retenues-garantie/retenues-garantie.page.html,70,16,template_text,Délai restant,ventes.retenues-garantie.text.delai-restant,>…<
app/applications/erp/security/erp-permissions.catalog.ts,84,1,status_label,Tableau de bord,shared.erp-permissions.catalog.status.tableau-de-bord,ERP_MODULE_LABELS.dashboard
app/applications/erp/security/erp-permissions.catalog.ts,88,30,status_label,Matériel & Engins,shared.erp-permissions.catalog.status.materiel-engins,ERP_MODULE_LABELS.materiel
app/applications/erp/security/erp-permissions.catalog.ts,89,32,status_label,Études & Métrés,shared.erp-permissions.catalog.status.etudes-metres,ERP_MODULE_LABELS.etudes
app/applications/erp/security/erp-permissions.catalog.ts,90,28,status_label,Marchés & Facturation,shared.erp-permissions.catalog.status.marches-facturation,ERP_MODULE_LABELS.marches
app/applications/erp/security/erp-permissions.catalog.ts,92,19,status_label,Finance & Comptabilité,shared.erp-permissions.catalog.status.finance-comptabilite,ERP_MODULE_LABELS.finance
app/applications/erp/security/erp-permissions.catalog.ts,94,28,status_label,HSE & Qualité,shared.erp-permissions.catalog.status.hse-qualite,ERP_MODULE_LABELS.hse
app/applications/erp/security/erp-permissions.catalog.ts,106,15,status_label,Créer,shared.erp-permissions.catalog.status.creer,ERP_ACTION_LABELS.create
app/applications/erp/security/erp-permissions.catalog.ts,107,18,status_label,Modifier,shared.erp-permissions.catalog.status.modifier,ERP_ACTION_LABELS.update
app/applications/erp/security/erp-permissions.catalog.ts,108,21,status_label,Supprimer,shared.erp-permissions.catalog.status.supprimer,ERP_ACTION_LABELS.delete
app/applications/erp/security/erp-permissions.catalog.ts,111,21,status_label,Valider,shared.erp-permissions.catalog.status.valider,ERP_ACTION_LABELS.validate
app/applications/erp/security/erp-permissions.catalog.ts,113,23,status_label,Tout gérer,shared.erp-permissions.catalog.status.tout-gerer,ERP_ACTION_LABELS.manage
app/applications/erp/shell/chantier-drilldown.service.ts,36,12,toast,Impossible d’ouvrir le chantier : lien indisponible ou chantier non renseigné.,shared.chantier-drilldown.service.toast.impossible-ouvrir-le-chantier,toast.warning()
app/applications/erp/shell/components/societe-switcher/societe-switcher.component.ts,52,51,inline_template_text,Société,shared.components.text.societe,>…<
app/applications/erp/shell/components/societe-switcher/societe-switcher.component.ts,70,53,inline_template_text,Établissement,shared.components.text.etablissement,>…<
app/applications/erp/shell/comptable-mapping.service.ts,35,59,status_label,Vente marché public (Situation travaux),shared.comptable-mapping.service.status.vente-marche-public-situation,OPERATION_LABELS.VENTE_MARCHE_PUBLIC
app/applications/erp/shell/comptable-mapping.service.ts,36,65,status_label,Vente marché privé (Situation travaux),shared.comptable-mapping.service.status.vente-marche-prive-situation,OPERATION_LABELS.VENTE_MARCHE_PRIVE
app/applications/erp/shell/comptable-mapping.service.ts,37,63,status_label,Achat matières premières,shared.comptable-mapping.service.status.achat-matieres-premieres,OPERATION_LABELS.ACHAT_MATIERES
app/applications/erp/shell/comptable-mapping.service.ts,38,45,status_label,Achat sous-traitance BTP,shared.comptable-mapping.service.status.achat-sous-traitance-btp,OPERATION_LABELS.ACHAT_SOUS_TRAITANCE
app/applications/erp/shell/comptable-mapping.service.ts,39,51,status_label,Achat frais généraux,shared.comptable-mapping.service.status.achat-frais-generaux,OPERATION_LABELS.ACHAT_FRAIS_GENERAUX
app/applications/erp/shell/comptable-mapping.service.ts,40,47,status_label,Règlement client (banque),shared.comptable-mapping.service.status.reglement-client-banque,OPERATION_LABELS.REGLEMENT_CLIENT_BANQUE
app/applications/erp/shell/comptable-mapping.service.ts,41,55,status_label,Règlement client (caisse),shared.comptable-mapping.service.status.reglement-client-caisse,OPERATION_LABELS.REGLEMENT_CLIENT_CAISSE
app/applications/erp/shell/comptable-mapping.service.ts,42,55,status_label,Règlement fournisseur (banque),shared.comptable-mapping.service.status.reglement-fournisseur-banque,OPERATION_LABELS.REGLEMENT_FOURNISSEUR_BANQUE
app/applications/erp/shell/comptable-mapping.service.ts,43,65,status_label,Règlement fournisseur (caisse),shared.comptable-mapping.service.status.reglement-fournisseur-caisse,OPERATION_LABELS.REGLEMENT_FOURNISSEUR_CAISSE
app/applications/erp/shell/comptable-mapping.service.ts,46,63,status_label,Déclaration TVA mensuelle,shared.comptable-mapping.service.status.declaration-tva-mensuelle,OPERATION_LABELS.DECLARATION_TVA
app/applications/erp/shell/comptable-mapping.service.ts,47,47,status_label,Déclaration RAS (reversement DGI),shared.comptable-mapping.service.status.declaration-ras-reversement-dgi,OPERATION_LABELS.DECLARATION_RAS
app/applications/erp/shell/erp-audit.service.ts,20,1,status_label,Création,shared.erp-audit.service.status.creation,ACTION_LABELS.CREATE
app/applications/erp/shell/erp-audit.service.ts,29,23,status_label,Déconnexion,shared.erp-audit.service.status.deconnexion,ACTION_LABELS.LOGOUT
app/applications/erp/shell/erp-notification-panel.component.ts,35,13,inline_template_text,Aucune alerte en attente,shared.erp-notification-panel.component.text.aucune-alerte-en-attente,>…<
app/applications/erp/shell/numbering-policy.service.ts,54,17,type_label,Bon de commande (achat),shared.numbering-policy.service.label.bon-de-commande-achat,NUMBERING_DOC_TYPE_LABELS.BON_COMMANDE_ACHAT
app/applications/erp/shell/numbering-policy.service.ts,56,34,type_label,Bon de livraison / Réception,shared.numbering-policy.service.label.bon-de-livraison-reception,NUMBERING_DOC_TYPE_LABELS.BON_LIVRAISON
app/applications/erp/shell/numbering-policy.service.ts,57,48,type_label,Situation de travaux,shared.numbering-policy.service.label.situation-de-travaux,NUMBERING_DOC_TYPE_LABELS.SITUATION_TRAVAUX
app/applications/erp/shell/numbering-policy.service.ts,59,29,type_label,Contrat de sous-traitance,shared.numbering-policy.service.label.contrat-de-sous-traitance,NUMBERING_DOC_TYPE_LABELS.CONTRAT_SOUS_TRAITANCE
app/applications/erp/shell/session-audit.service.ts,55,1,status_label,Mot de passe erroné,shared.session-audit.service.status.mot-de-passe-errone,FAILURE_REASON_LABELS.BAD_PASSWORD
app/applications/erp/shell/session-audit.service.ts,56,38,status_label,Utilisateur inconnu,shared.session-audit.service.status.utilisateur-inconnu,FAILURE_REASON_LABELS.USER_NOT_FOUND
app/applications/erp/shell/session-audit.service.ts,57,40,status_label,Compte verrouillé,shared.session-audit.service.status.compte-verrouille,FAILURE_REASON_LABELS.ACCOUNT_LOCKED
app/applications/erp/shell/session-audit.service.ts,59,29,status_label,IP bloquée,shared.session-audit.service.status.ip-bloquee,FAILURE_REASON_LABELS.IP_BLOCKED
app/applications/erp/shell/session-audit.service.ts,60,27,status_label,Token expiré,shared.session-audit.service.status.token-expire,FAILURE_REASON_LABELS.EXPIRED_TOKEN
app/applications/erp/shell/session-audit.service.ts,65,1,status_label,Succès,shared.session-audit.service.status.succes,OUTCOME_LABELS.SUCCESS
app/applications/erp/shell/session-audit.service.ts,66,20,status_label,Échec,shared.session-audit.service.status.echec,OUTCOME_LABELS.FAILED
app/applications/erp/ventes/components/avoir-print/avoir-print.component.ts,38,18,inline_template_text,Date,ventes.components.text.date,>…<
app/applications/erp/ventes/components/avoir-print/avoir-print.component.ts,50,12,inline_template_text,Au profit de,ventes.components.text.au-profit-de,>…<
app/applications/erp/ventes/components/avoir-print/avoir-print.component.ts,55,12,inline_template_text,Motif de l'avoir,ventes.components.text.motif-de-avoir,>…<
app/applications/erp/ventes/components/avoir-print/avoir-print.component.ts,62,16,inline_template_text,Désignation,ventes.components.text.designation,>…<
app/applications/erp/ventes/components/avoir-print/avoir-print.component.ts,63,28,inline_template_text,Total HT,ventes.components.text.total-ht,>…<
app/applications/erp/ventes/components/avoir-print/avoir-print.component.ts,79,18,inline_template_text,Total HT,ventes.components.text.total-ht,>…<
app/applications/erp/ventes/components/avoir-print/avoir-print.component.ts,87,18,inline_template_text,Total TTC,ventes.components.text.total-ttc,>…<
app/applications/erp/ventes/components/avoir-print/avoir-print.component.ts,98,38,inline_template_text,Cachet et signature,ventes.components.text.cachet-et-signature,>…<
app/applications/erp/ventes/components/caution-bancaire-dialog/caution-bancaire-dialog.component.ts,44,13,inline_template_text,Substitution par caution bancaire,ventes.components.text.substitution-par-caution-bancaire,>…<
app/applications/erp/ventes/components/caution-bancaire-dialog/caution-bancaire-dialog.component.ts,54,37,inline_template_text,Retenue à substituer,ventes.components.text.retenue-substituer,>…<
app/applications/erp/ventes/components/caution-bancaire-dialog/caution-bancaire-dialog.component.ts,79,21,inline_template_text,Montant (MAD) *,ventes.components.text.montant-mad,>…<
app/applications/erp/ventes/components/caution-bancaire-dialog/caution-bancaire-dialog.component.ts,95,45,inline_template_text,Annuler,ventes.components.text.annuler,>…<
app/applications/erp/ventes/components/encaissement-form-dialog/encaissement-form-dialog.component.ts,44,13,inline_template_text,Enregistrer un encaissement,ventes.components.text.enregistrer-un-encaissement,>…<
app/applications/erp/ventes/components/encaissement-form-dialog/encaissement-form-dialog.component.ts,58,37,inline_template_text,Déjà encaissé,ventes.components.text.deja-encaisse,>…<
app/applications/erp/ventes/components/encaissement-form-dialog/encaissement-form-dialog.component.ts,69,21,inline_template_text,Date encaissement *,ventes.components.text.date-encaissement,>…<
app/applications/erp/ventes/components/encaissement-form-dialog/encaissement-form-dialog.component.ts,83,39,inline_template_text,Chèque,ventes.components.text.cheque,>…<
app/applications/erp/ventes/components/encaissement-form-dialog/encaissement-form-dialog.component.ts,85,40,inline_template_text,Espèces,ventes.components.text.especes,>…<
app/applications/erp/ventes/components/encaissement-form-dialog/encaissement-form-dialog.component.ts,91,21,inline_template_text,"Référence (n° chèque, virement…)",ventes.components.text.reference-cheque-virement,>…<
app/applications/erp/ventes/components/encaissement-form-dialog/encaissement-form-dialog.component.ts,110,21,inline_template_text,Montant TTC (MAD) *,ventes.components.text.montant-ttc-mad,>…<
app/applications/erp/ventes/components/encaissement-form-dialog/encaissement-form-dialog.component.ts,137,45,inline_template_text,Annuler,ventes.components.text.annuler,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,27,13,inline_template_text,Tél : +212 522 36 78 90 — contact&#64;seyrura.ma,ventes.components.text.tel-212-522-36,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,45,18,inline_template_text,Date émission,ventes.components.text.date-emission,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,49,18,inline_template_text,Date échéance,ventes.components.text.date-echeance,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,83,16,inline_template_text,Désignation,ventes.components.text.designation,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,86,28,inline_template_text,Total HT,ventes.components.text.total-ht,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,106,18,inline_template_text,Total HT,ventes.components.text.total-ht,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,117,20,inline_template_text,Résorption avance,ventes.components.text.resorption-avance,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,122,18,inline_template_text,Net à payer HT,ventes.components.text.net-payer-ht,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,130,18,inline_template_text,Net à payer TTC,ventes.components.text.net-payer-ttc,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,142,14,inline_template_text,Modalités de paiement,ventes.components.text.modalites-de-paiement,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,144,13,inline_template_text,Échéance :,ventes.components.text.echeance,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,147,14,inline_template_text,Coordonnées bancaires,ventes.components.text.coordonnees-bancaires,>…<
app/applications/erp/ventes/components/facture-print/facture-print.component.ts,156,16,inline_template_text,Cachet et signature,ventes.components.text.cachet-et-signature,>…<
app/applications/erp/ventes/components/liberation-dialog/liberation-dialog.component.ts,51,37,inline_template_text,Retenue cumulée,ventes.components.text.retenue-cumulee,>…<
app/applications/erp/ventes/components/liberation-dialog/liberation-dialog.component.ts,55,37,inline_template_text,Déjà libéré,ventes.components.text.deja-libere,>…<
app/applications/erp/ventes/components/liberation-dialog/liberation-dialog.component.ts,59,37,inline_template_text,Reste à libérer,ventes.components.text.reste-liberer,>…<
app/applications/erp/ventes/components/liberation-dialog/liberation-dialog.component.ts,66,21,inline_template_text,Date de libération *,ventes.components.text.date-de-liberation,>…<
app/applications/erp/ventes/components/liberation-dialog/liberation-dialog.component.ts,95,45,inline_template_text,Annuler,ventes.components.text.annuler,>…<
app/applications/erp/ventes/components/retenue-summary-card/retenue-summary-card.component.ts,17,12,inline_template_text,Retenues garanties — vue consolidée,ventes.components.text.retenues-garanties-vue-consolidee,>…<
app/applications/erp/ventes/components/retenue-summary-card/retenue-summary-card.component.ts,25,35,inline_template_text,Total bloqué,ventes.components.text.total-bloque,>…<
app/applications/erp/ventes/components/retenue-summary-card/retenue-summary-card.component.ts,27,33,inline_template_text,sur  chantiers,ventes.components.text.sur-chantiers,>…<
app/applications/erp/ventes/components/retenue-summary-card/retenue-summary-card.component.ts,30,35,inline_template_text,À libérer &lt; 30 j,ventes.components.text.liberer-lt-30,>…<
app/applications/erp/ventes/components/retenue-summary-card/retenue-summary-card.component.ts,40,35,inline_template_text,Libérée 12 mois,ventes.components.text.liberee-12-mois,>…<
app/platform/core/guards/unsaved-changes.guard.ts,13,9,confirm,Vous avez des modifications non sauvegardées. Quitter quand même ?,shared.misc.confirm.vous-avez-des-modifications,confirm(…)
app/platform/core/onboarding/onboarding-tour.component.ts,23,56,inline_template_attr,Fermer le tour,shared.misc.label.fermer-le-tour,title=…
app/platform/core/onboarding/onboarding-tour.component.ts,32,66,inline_template_text,← Précédent,shared.misc.text.precedent,>…<
app/platform/core/onboarding/onboarding-tour.component.ts,35,68,inline_template_text,Suivant →,shared.misc.text.suivant,>…<
app/platform/core/pages/errors/maintenance.page.ts,12,32,inline_template_text,Maintenance en cours,shared.misc.text.maintenance-en-cours,>…<
app/platform/core/pages/errors/maintenance.page.ts,18,34,inline_template_text,Reprise estimée,shared.misc.text.reprise-estimee,>…<
app/platform/core/pages/errors/maintenance.page.ts,21,52,inline_template_text,🔄 Vérifier la disponibilité,shared.misc.text.verifier-la-disponibilite,>…<
app/platform/core/pages/errors/maintenance.page.ts,23,72,inline_template_text,support&#64;nafura-btp.ma,shared.misc.text.support-64-nafura-btp-ma,>…<
app/platform/core/pages/errors/not-found.page.ts,48,14,inline_template_text,Vous cherchiez peut-être :,shared.misc.text.vous-cherchiez-peut-etre,>…<
app/platform/core/pages/errors/not-found.page.ts,51,41,inline_template_text,Marchés &amp; Facturation,shared.misc.text.marches-amp-facturation,>…<
app/platform/core/pages/errors/not-found.page.ts,54,43,inline_template_text,Stock &amp; Matériel,shared.misc.text.stock-amp-materiel,>…<
